Date,Year,MW,Holiday,Temp_avg,Temp_max,Temp_min,hPa,Hum,Visibility,Wind_avg,Wind_max,Rain,Storm,Fog,Day,Month,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Month_April,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,MW_pred_knr,MW_pred_lr,MW_pred_dtr,MW_pred_abr,MW_pred_rfr,MW_pred_etr,MW_pred_gbr,MW_pred_mlpr,MW_pred_vr,MW_pred_sr,MW_pred_etr_simp
2018-11-29,2018,1676.0,0,19.9,22.4,18.0,1014.7,80.0,9.7,19.8,37.0,1,0,0,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1644.15,1725.3505859375,1709.9872611464968,1668.2264150943397,1680.1395052447554,1680.5464842869565,1681.0413963974725,1751.2165398118993,1680.342994765856,1645.5392675706646,1677.1381554921686
2018-11-30,2018,1704.0,0,21.2,24.0,19.0,1010.9,75.0,10.0,14.1,27.8,0,0,0,Friday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1646.95,1711.1630859375,1709.9872611464968,1664.035864978903,1702.8483520497705,1706.1308912806546,1701.8973437074385,1745.0834861679605,1704.4896216652126,1678.32,1703.7409720582448
2018-12-01,2018,1539.0,0,17.5,24.0,14.7,1015.9,62.0,9.2,15.6,24.1,1,1,0,Saturday,December,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1588.95,1609.1416015625,1578.5555555555557,1626.8826979472142,1560.65,1539.0,1575.09463708968,1619.874563476233,1549.825,1572.88,1539.8310606060609
2018-12-02,2018,1440.0,0,15.1,20.6,10.0,1022.2,50.0,10.0,13.5,24.1,0,0,0,Sunday,December,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1670.4,1452.0908203125,1440.0,1518.9107551487414,1461.45,1439.7585858585858,1436.9707538018674,1551.9002708421892,1450.604292929293,1460.6,1440.0
2018-12-03,2018,1600.0,0,20.5,28.0,13.5,1013.1,42.0,10.0,14.6,20.6,0,0,0,Monday,December,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1652.65,1683.0791015625,1654.4634146341464,1634.7552870090635,1617.4035454545456,1601.885665748393,1626.9456294245872,1673.9450002778613,1609.6446056014693,1595.18,1605.7339826839827
2018-12-04,2018,1672.0,0,19.1,28.2,14.7,1007.2,59.0,10.0,15.0,24.1,0,0,0,Tuesday,December,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1583.6,1696.2919921875,1709.9872611464968,1664.035864978903,1657.58360989011,1664.2589232974644,1654.5181128839076,1725.2937456167115,1660.921266593787,1680.0466666666669,1670.5703354978357
2018-12-05,2018,1683.0,0,18.8,22.0,15.0,1013.7,66.0,9.8,17.0,27.8,0,0,0,Wednesday,December,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1581.85,1745.9423828125,1709.9872611464968,1625.5342465753424,1675.6420099312454,1668.6776053000244,1668.0818909664922,1766.5837111552992,1672.159807615635,1681.3005267281737,1683.85233362597
2018-12-06,2018,1640.0,0,17.1,21.7,13.0,1022.5,62.0,10.0,19.6,27.8,0,0,0,Thursday,December,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1636.25,1756.3115234375,1689.142857142857,1709.352668213457,1656.2745288175877,1645.29877315324,1671.2366784908777,1772.1517863392178,1650.7866509854139,1557.7876041666668,1644.8361305361304
2018-12-07,2018,1609.0,0,16.9,21.0,13.0,1024.7,60.0,10.0,12.8,22.2,0,0,0,Friday,December,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1625.8,1749.9404296875,1594.5,1696.3860045146728,1627.458628303495,1617.495952006995,1677.4676404690472,1769.8509235788606,1622.477290155245,1621.87,1612.2731818181817
2018-12-08,2018,1404.0,1,20.9,26.0,16.0,1018.9,53.0,10.0,14.1,20.6,0,0,0,Saturday,December,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1650.95,1497.6259765625,1404.0,1487.5473684210526,1417.33,1404.0,1395.3226058624587,1568.4538256562385,1410.665,1417.8,1404.0
2018-12-09,2018,1373.0,0,22.7,27.0,18.0,1012.2,60.0,9.5,13.1,22.2,1,1,0,Sunday,December,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1607.8,1475.6865234375,1390.2,1508.2569269521412,1390.52,1373.8846753246755,1423.4434991550156,1540.9157135869677,1382.2023376623379,1572.6,1373.0
2018-12-10,2018,1681.0,0,22.6,27.4,16.5,1013.8,71.0,9.8,9.8,16.5,0,0,0,Monday,December,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1665.3,1698.9287109375,1735.3181818181818,1677.8870967741937,1685.5192857142858,1678.4682724977042,1675.5723705019316,1692.5586190052052,1681.9937791059951,1693.904878587667,1682.5707720057724
2018-12-11,2018,1722.0,0,23.2,27.3,20.0,1010.7,77.0,9.3,15.6,35.2,1,1,0,Tuesday,December,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1668.25,1737.5556640625,1735.3181818181818,1716.7814207650274,1732.025,1725.9506790687772,1734.223478583216,1730.7352333061276,1728.9878395343885,1726.6102727272728,1724.47224025974
2018-12-12,2018,1730.0,0,23.2,27.0,20.0,1012.9,76.0,9.0,12.2,25.9,0,0,0,Wednesday,December,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1735.85,1775.3486328125,1735.3181818181818,1718.7371428571428,1749.836,1735.4082062118657,1739.903941667403,1785.9604882027966,1742.6221031059329,1738.352272727273,1731.6767857142856
2018-12-13,2018,1642.0,0,20.2,27.3,16.0,1012.0,66.0,7.2,35.2,57.6,1,1,0,Thursday,December,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1693.7,1756.7880859375,1709.9872611464968,1645.3484848484848,1659.4346835664337,1644.5879952752587,1672.0955183774847,1742.0729383136104,1652.011339420846,1640.14,1647.8280726092087
2018-12-14,2018,1583.0,0,20.9,25.5,16.0,1005.3,79.0,8.5,16.9,40.7,1,1,0,Friday,December,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1604.55,1722.9033203125,1709.9872611464968,1664.035864978903,1634.9772307692308,1586.437376165501,1655.4148320625031,1725.8651319764322,1610.7073034673658,1612.97,1584.7785858585855
2018-12-15,2018,1524.0,0,21.9,26.0,16.0,1016.4,46.0,10.0,9.8,18.3,0,0,0,Saturday,December,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1639.4,1662.4306640625,1610.0625,1677.8870967741937,1607.59,1568.6112481962482,1628.3317558205645,1663.6083864591337,1588.1006240981242,1578.85,1608.8303030303032
2018-12-16,2018,1480.0,0,24.6,30.0,20.5,1013.9,64.0,10.0,13.7,22.2,0,0,0,Sunday,December,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1805.5,1511.0380859375,1480.0,1624.1333333333334,1527.27,1480.0172727272727,1533.9639074484744,1588.6577238928612,1503.6436363636362,1493.79,1480.0
2018-12-17,2018,1593.0,0,22.1,30.2,19.0,1009.3,84.0,7.7,15.7,27.8,1,1,0,Monday,December,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1634.75,1669.5986328125,1654.4634146341464,1691.0258899676376,1629.91,1593.459090909091,1651.4717190281356,1659.0459890613615,1611.6845454545455,1624.6,1592.8681818181817
2018-12-18,2018,1604.0,0,19.0,24.0,15.0,1018.7,72.0,10.0,19.3,29.4,1,0,0,Tuesday,December,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1591.75,1739.6376953125,1709.9872611464968,1626.8826979472142,1629.5774268476625,1611.4238312422872,1666.813615471131,1752.2909095587572,1620.5006290449749,1627.54,1615.5862816350318
2018-12-19,2018,1669.0,0,21.4,25.0,18.7,1014.8,81.0,9.5,14.6,22.2,1,0,0,Wednesday,December,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1701.2,1768.0224609375,1709.9872611464968,1686.5766423357663,1720.05990342913,1724.557428323767,1716.0343956532495,1781.7934265013942,1722.3086658764485,1731.6419512987015,1709.616955922865
2018-12-20,2018,1720.0,0,23.6,26.2,19.0,1007.8,82.0,9.2,13.5,25.9,1,1,0,Thursday,December,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1644.15,1752.7685546875,1735.3181818181818,1696.3860045146728,1722.4567360066835,1727.4033587011766,1714.8078461102846,1745.4146568598585,1724.9300473539301,1745.4102727272727,1720.540909090909
2018-12-21,2018,1688.0,0,23.7,27.5,18.7,1006.6,68.0,10.0,9.8,16.5,0,0,0,Friday,December,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1707.7,1755.1005859375,1735.3181818181818,1695.7613636363637,1716.8882473604826,1692.2490174732322,1706.0127530947955,1768.5050112495765,1704.5686324168573,1679.5088888888888,1688.0518181818184
2018-12-22,2018,1661.0,0,22.7,28.0,18.5,1010.5,68.0,10.0,9.8,18.3,0,0,0,Saturday,December,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1689.0,1649.6474609375,1610.0625,1696.3860045146728,1635.26,1659.349191919192,1630.9047733165942,1665.0616535648467,1647.304595959596,1651.57,1661.0
2018-12-23,2018,1616.0,0,24.5,29.0,21.0,1014.4,62.0,10.0,12.4,16.5,0,0,0,Sunday,December,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1713.05,1510.7255859375,1616.0,1649.1546391752577,1561.28,1616.0,1580.1748935732824,1590.2460633669339,1588.6399999999999,1564.57,1616.0
2018-12-24,2018,1684.0,1,25.9,29.0,23.0,1015.3,61.0,10.0,14.3,24.1,0,0,0,Monday,December,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1813.75,1581.5166015625,1332.0,1521.090909090909,1467.41,1437.0272727272727,1529.7765752842552,1625.9777497873065,1452.2186363636365,1446.77,1406.0636363636363
2018-12-25,2018,1432.0,1,26.1,29.2,23.0,1012.9,65.0,10.0,18.5,25.9,0,0,0,Tuesday,December,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1871.8,1622.0810546875,1432.0,1491.8251366120219,1475.43,1432.0,1495.7933542859828,1682.5044076318927,1453.7150000000001,1470.69,1432.0
2018-12-26,2018,1795.0,0,26.5,29.3,24.0,1010.7,74.0,10.0,18.0,29.4,0,0,0,Wednesday,December,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1785.95,1807.1943359375,1924.4444444444443,1889.4285714285713,1950.45,1925.9818181818182,1932.4783187466937,1805.1176327806004,1938.215909090909,2047.07,1961.6060606060605
2018-12-27,2018,1847.0,0,27.2,30.2,24.5,1007.0,70.0,10.0,14.4,25.9,0,0,0,Thursday,December,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1884.35,1802.0244140625,1924.4444444444443,2019.4497991967871,1896.57,1847.0,1914.7556952574398,1800.6503170108135,1871.7849999999999,1906.61,1847.0
2018-12-28,2018,1853.0,0,26.8,31.6,24.8,1008.3,72.0,9.8,17.4,35.2,0,0,0,Friday,December,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1813.1,1800.2568359375,1924.4444444444443,1914.048,1901.64,1853.0,1901.9343682849544,1801.622024166122,1877.3200000000002,1899.98,1853.0
2018-12-29,2018,1748.0,0,25.8,28.8,21.0,1006.4,73.0,9.3,17.6,33.5,1,1,0,Saturday,December,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1759.85,1664.4462890625,1753.25,1759.8191721132898,1745.2,1748.0,1700.009873425361,1645.8253153340395,1746.6,1750.44,1748.0
2018-12-30,2018,1387.0,0,24.3,29.0,18.9,1008.3,61.0,9.5,13.3,31.7,1,1,0,Sunday,December,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1719.55,1481.9873046875,1390.2,1517.5390428211588,1433.05,1386.9428571428573,1428.8241558265734,1541.4785081327882,1409.9964285714286,1462.31,1387.0
2018-12-31,2018,1453.0,1,23.3,27.1,20.6,1013.4,54.0,10.0,20.9,29.4,0,0,0,Monday,December,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1708.05,1560.8876953125,1400.0,1508.5619047619048,1486.13,1495.6909090909091,1567.117574451326,1612.89747936707,1490.9104545454547,1447.37,1492.9272727272728
2019-01-01,2019,1355.0,1,26.4,31.0,23.0,1010.4,76.0,9.8,17.2,27.8,1,1,0,Tuesday,January,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1764.8,1685.90625,1355.0,1472.6470588235295,1488.85,1355.0,1439.5808591336242,1744.1285048885738,1421.925,1500.57,1355.0
2019-01-02,2019,1659.0,0,26.8,31.0,24.7,1004.8,84.0,9.8,12.6,27.8,1,1,0,Wednesday,January,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1725.9,1858.798828125,1659.0,1766.3987854251013,1740.93,1659.0,1782.3136994895367,1861.4075580877366,1699.9650000000001,1681.77,1659.0
2019-01-03,2019,1583.0,0,21.5,30.1,18.0,1010.8,55.0,10.0,14.6,25.9,0,0,0,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1648.1,1842.697265625,1709.9872611464968,1696.3860045146728,1635.8699923826173,1610.3539206505193,1700.8896807270705,1868.118470901758,1623.1119565165682,1615.92,1584.600275482094
2019-01-04,2019,1670.0,0,23.3,27.2,18.1,1013.8,54.0,10.0,15.2,22.2,0,0,0,Friday,January,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1639.0,1867.443359375,1735.3181818181818,1691.0258899676376,1690.7903813131313,1680.8479712480282,1709.1582399037663,1878.6511625017338,1685.8191762805798,1616.5397119210002,1670.7730303030305
2019-01-05,2019,1714.0,0,26.0,29.0,21.2,1013.0,51.0,10.0,16.1,24.1,0,0,0,Saturday,January,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1716.25,1787.03515625,1753.25,1878.8111111111111,1763.75,1714.1151515151514,1769.9265466446013,1786.810201284795,1738.9325757575757,1637.32,1714.0
2019-01-06,2019,1542.0,0,25.8,29.0,22.0,1006.6,64.0,9.0,13.5,27.8,1,1,0,Sunday,January,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1828.75,1581.361328125,1542.0,1663.6,1554.48,1542.0,1534.1054108101948,1652.397215039574,1548.24,1556.81,1542.0
2019-01-07,2019,1731.0,0,24.8,28.5,21.2,1000.4,73.0,9.5,7.8,13.0,1,0,0,Monday,January,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1741.8,1775.763671875,1728.6,1766.3987854251013,1765.48,1731.0,1781.3942783993768,1787.9331471769392,1748.24,1722.567272727273,1731.0
2019-01-08,2019,1838.0,0,26.7,31.0,22.0,1006.6,69.0,10.0,12.0,18.3,0,0,0,Tuesday,January,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1839.3,1851.79296875,1878.25,1925.8150943396226,1851.92,1838.0,1880.2636684497002,1864.5307714466285,1844.96,1870.0666666666666,1838.5133689839572
2019-01-09,2019,1795.0,0,27.3,31.0,22.3,1006.2,60.0,10.0,16.3,27.8,1,0,0,Wednesday,January,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1852.5,1890.388671875,1878.25,1976.2207357859531,1834.63,1795.0,1878.439059081071,1887.5077058804166,1814.815,1767.0575,1795.9042780748664
2019-01-10,2019,1653.0,0,22.0,30.3,20.0,1012.6,67.0,9.8,17.6,31.7,1,0,0,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1794.8,1859.275390625,1709.9872611464968,1718.7371428571428,1704.93,1655.9239420583872,1732.1708482825356,1880.614636375039,1680.4269710291937,1679.021,1653.2670454545455
2019-01-11,2019,1647.0,0,19.4,24.0,15.0,1020.0,52.0,10.0,13.7,20.6,0,0,0,Friday,January,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1677.45,1847.927734375,1709.9872611464968,1614.266081871345,1669.011634729632,1670.9559089638726,1703.3884020466353,1870.8116265639444,1669.9837718467525,1707.6137645687643,1654.4561973114603
2019-01-12,2019,1729.0,0,23.4,26.5,20.5,1016.4,66.0,10.0,18.1,27.8,0,0,0,Saturday,January,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1759.2,1775.509765625,1753.25,1718.661971830986,1700.57,1708.9563636363637,1690.6611751463565,1789.6691937898665,1704.7631818181817,1673.42,1702.8363636363636
2019-01-13,2019,1540.0,0,23.7,27.0,21.0,1013.4,83.0,9.3,15.6,22.2,1,0,0,Sunday,January,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1684.3,1596.634765625,1540.0,1630.0925925925926,1521.86,1540.0,1510.071270869137,1691.6982780591575,1530.9299999999998,1540.13,1540.0
2019-01-14,2019,1790.0,0,24.0,27.0,21.0,1013.3,82.0,9.0,13.7,27.8,0,0,0,Monday,January,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1675.85,1810.263671875,1735.3181818181818,1742.6481994459834,1782.655,1790.209090909091,1747.6937237354307,1815.5132768952358,1786.4320454545455,1813.3,1788.7036796536797
2019-01-15,2019,1808.0,0,23.2,27.0,20.0,1011.1,86.0,8.0,17.4,27.8,1,0,0,Tuesday,January,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1632.9,1842.560546875,1735.3181818181818,1718.661971830986,1785.685,1803.4214863014647,1740.8103924287536,1863.3264470545246,1794.5532431507322,1858.08,1806.8276515151517
2019-01-16,2019,1892.0,0,23.3,27.0,19.7,1009.0,80.0,9.5,8.7,18.3,1,0,0,Wednesday,January,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1679.15,1851.337890625,1735.3181818181818,1709.352668213457,1769.56,1781.3396679430555,1742.3052580675949,1875.3003764782688,1775.4498339715278,1799.5425,1758.420075757576
2019-01-17,2019,1784.0,0,22.4,28.8,19.0,1016.8,64.0,9.7,19.6,83.5,0,0,0,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1697.0,1897.08203125,1709.9872611464968,1696.7922077922078,1739.5308988095235,1723.496176721988,1732.8802809540966,1899.29550027569,1731.5135377657557,1677.9737012987014,1743.4612258953168
2019-01-18,2019,1727.0,0,18.7,23.2,13.5,1021.4,69.0,9.0,16.5,27.8,1,0,0,Friday,January,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1617.2,1849.548828125,1689.142857142857,1609.2492307692307,1682.5986903921068,1692.047857258907,1710.4866768447782,1869.1490777453132,1687.323273825507,1683.6424223602482,1680.8112784437783
2019-01-19,2019,1634.0,0,21.1,24.0,16.4,1022.4,65.0,10.0,12.6,24.1,0,0,0,Saturday,January,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1634.95,1764.572265625,1610.0625,1617.8203125,1621.0628571428572,1632.3697510822515,1628.7739234788546,1779.733030986186,1626.7163041125543,1602.37,1633.818181818182
2019-01-20,2019,1520.0,0,22.0,25.0,20.0,1019.1,66.0,10.0,19.3,29.4,0,0,0,Sunday,January,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1741.3,1603.994140625,1520.0,1559.25,1497.91,1519.8272727272727,1497.7212813026752,1698.4912620466112,1508.8686363636364,1521.09,1520.0
2019-01-21,2019,1837.0,0,24.6,28.2,21.0,1013.1,69.0,10.0,16.1,22.2,0,0,0,Monday,January,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1821.45,1815.205078125,1878.25,1759.8191721132898,1833.23,1836.6431818181818,1792.12370271974,1814.1839460875167,1834.936590909091,1832.145945970696,1837.2860962566845
2019-01-22,2019,2022.0,0,26.9,31.0,22.4,1011.2,72.0,10.0,11.7,16.5,0,0,0,Tuesday,January,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1859.0,1864.681640625,2022.0,2002.1120689655172,2001.65,2022.0,1987.4551893716362,1873.7425442401218,2011.825,1943.0,2021.7045454545455
2019-01-23,2019,1953.0,0,26.0,31.0,23.0,1012.6,78.0,10.0,19.8,33.5,0,0,0,Wednesday,January,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1695.0,1894.3203125,1924.4444444444443,1878.8111111111111,1944.31,1953.0,1917.5503511524635,1903.4278801105957,1948.655,2037.87,1953.1333333333332
2019-01-24,2019,2007.0,0,25.6,29.0,23.0,1016.2,77.0,10.0,22.0,35.2,0,0,0,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1749.95,1908.431640625,2049.0,1878.8111111111111,1998.74,2007.0,1981.781336877347,1913.3028393695904,2002.87,1962.2,2007.0
2019-01-25,2019,1847.0,0,24.1,30.4,22.0,1013.1,82.0,8.4,20.9,33.5,1,1,0,Friday,January,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1702.7,1858.70703125,1860.8,1755.2485549132948,1806.71,1794.9954545454545,1792.6287928445956,1861.277150864812,1800.8527272727274,1793.29,1815.5045454545455
2019-01-26,2019,1735.0,0,26.0,29.0,22.5,1011.8,82.0,10.0,9.3,18.3,0,0,0,Saturday,January,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1744.05,1772.69140625,1710.3333333333333,1801.6411764705883,1778.87,1734.9242424242423,1747.026329575717,1789.7767634686297,1756.897121212121,1728.07,1735.0
2019-01-27,2019,1695.0,0,26.7,29.6,24.7,1012.7,84.0,9.8,18.9,27.8,0,0,0,Sunday,January,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1667.6,1624.11328125,1695.0,1718.7371428571428,1705.49,1695.0,1711.3333917601049,1712.4261468123723,1700.245,1712.0963768115946,1695.0
2019-01-28,2019,2107.0,0,29.3,34.0,26.0,1009.3,79.0,10.0,10.9,16.5,0,0,0,Monday,January,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1884.6,1836.599609375,2041.8333333333333,2009.1166666666666,2100.22,2107.0,2074.9866772898476,1828.3361688836528,2103.6099999999997,2135.92,2107.0
2019-01-29,2019,2206.0,0,29.8,34.5,26.0,1008.1,77.0,10.0,15.9,22.2,0,0,0,Tuesday,January,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1894.4,1885.880859375,2206.0,2046.21875,2160.85,2206.0,2143.5765447135022,1887.4679142056054,2183.425,2165.86,2206.0
2019-01-30,2019,1940.0,0,26.7,34.2,22.2,1007.7,75.0,9.3,16.1,33.5,1,1,0,Wednesday,January,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1802.65,1863.203125,1831.3333333333333,1789.4,1913.88,1849.509090909091,1899.7436368115984,1854.2001419659723,1881.6945454545455,1902.24,1948.1224598930482
2019-01-31,2019,1864.0,0,24.8,31.6,20.0,1011.9,68.0,10.0,13.9,24.1,0,0,0,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1866.2,1872.81640625,1878.25,1755.4165289256198,1845.22,1863.2484848484848,1808.1642015480447,1884.5886710565142,1854.2342424242424,1861.1979999999999,1864.522459893048
2019-02-01,2019,1990.0,0,27.8,32.0,22.7,1011.1,75.0,10.0,10.6,29.4,0,0,0,Friday,February,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1762.35,1927.2412109375,2041.8333333333333,2032.1830985915492,2004.45,1990.0,2020.0566091171297,1917.7656399846203,1997.225,1928.86,1989.6818181818182
2019-02-02,2019,1724.0,0,24.6,32.0,21.0,1017.8,56.0,10.0,16.9,25.9,0,0,0,Saturday,February,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1787.9,1812.8935546875,1689.0,1761.7663157894738,1765.58,1724.0,1781.5784174217254,1807.3105268761753,1744.79,1668.068,1724.0
2019-02-03,2019,1502.0,0,20.0,26.0,15.0,1025.5,57.0,10.0,17.6,29.4,0,0,0,Sunday,February,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1630.8,1627.0634765625,1470.3333333333333,1497.144578313253,1474.93,1501.990909090909,1449.9913768671881,1703.2214386239662,1488.4604545454545,1472.67,1502.0
2019-02-04,2019,1704.0,0,21.9,24.2,19.2,1024.0,61.0,10.0,15.9,22.2,0,0,0,Monday,February,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1611.85,1856.7392578125,1704.0,1617.8203125,1702.6581933242198,1701.691752754821,1687.473955121147,1841.947838831965,1702.1749730395204,1670.08,1705.0874242424243
2019-02-05,2019,1776.0,0,23.1,25.3,19.8,1020.8,63.0,10.0,13.3,20.6,0,0,0,Tuesday,February,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1623.6,1897.8388671875,1791.3333333333333,1696.7922077922078,1756.613515151515,1772.842524805532,1775.9692580662252,1897.2799753265317,1764.7280199785237,1783.51,1775.5293181818183
2019-02-06,2019,1864.0,0,24.9,27.1,22.6,1015.6,65.0,10.0,15.4,22.2,0,0,0,Wednesday,February,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1789.5,1924.6611328125,1900.0,1954.3966480446927,1879.66,1863.9060606060607,1944.1261650511683,1922.823676166352,1871.7830303030305,1868.99,1864.0
2019-02-07,2019,1917.0,0,26.2,29.2,23.0,1010.4,66.0,10.0,14.4,18.3,0,0,0,Thursday,February,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1831.8,1919.7373046875,1900.0,2027.030042918455,1926.28,1917.0,2002.4939401974652,1917.2489182646302,1921.6399999999999,1980.39,1917.4696969696972
2019-02-08,2019,1923.0,0,27.6,30.2,24.5,1008.5,69.0,10.0,12.8,24.1,0,0,0,Friday,February,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1906.0,1923.9072265625,1924.4444444444443,2057.1483253588517,1957.86,1923.0,1974.2896902033126,1920.2791269765219,1940.4299999999998,2047.87,1923.0
2019-02-09,2019,1862.0,0,27.7,34.5,23.6,1008.1,67.0,10.0,9.3,14.8,0,0,0,Saturday,February,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1844.6,1803.0556640625,1862.0,2002.6554307116105,1921.72,1862.0,1920.9875833752867,1801.992394853169,1891.8600000000001,1941.42,1862.0
2019-02-10,2019,1750.0,0,28.6,34.5,24.0,1004.9,67.0,8.9,9.1,20.6,0,0,0,Sunday,February,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1877.6,1636.4150390625,1750.0,1789.4,1743.25,1750.0,1772.3642029838215,1707.8919181744388,1746.625,1762.497142857143,1750.0
2019-02-11,2019,1657.0,0,24.4,32.2,19.0,1006.0,67.0,9.0,13.0,22.2,1,1,0,Monday,February,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1841.85,1799.0126953125,1735.3181818181818,1692.119266055046,1696.65,1657.2742424242426,1719.7963548807159,1773.6687393279028,1676.9621212121215,1687.974705882353,1657.0
